Geneid	Length
CG10734	193
CG8435	71
Ptp52F	133
Lis-1	1430
CG8441	45
clu	1213
calypso	376
CG44242	129
CG42837	1659
CG44243	381
Shark	302
mrj	971
CG7798	72
CG15706	82
Tsf3	93
CG15701	104
CG7786	3
CG3687	138
krimp	234
CG15708	94
CngA	790
fidipidine	73
csul	88
Khc	307
CG33017	1064
cato	107
prim	125
CG15705	81
CG7755	98
CG9068	3
CG30324	63
CG30099	66
JhI-26	126
CG30100	17
CG42372	460
CG7747	49
Atg9	177
Nox	268
CG8060	375
CG30096	315
CG4282	291
Vha44	1156
Hmgs	368
CG7997	142
Nup62	66
wcd	40
CG15710	58
CG30098	17
CG6262	203
CG15711	96
CG43187	4616
Sema2b	2322
Menl-1	2159
Menl-2	269
jtb	54
CG7848	47
CG4409	72
Parp16	164
CheB53a	3
CheB53b	3
CG15712	3
CG33458	53
CG33459	51
S-Lap8	236
knon	93
Sema2a	1062
loopin-1	312
Syn2	1760
DAT	824
CG4945	320
RpS15	150
CG4927	337
Lst	325
Cdk4	416
RpLP2	171
CG8311	252
CG8306	107
CG8303	395
CG5089	136
CG5065	1535
Alk	3783
gprs	5417
Amyrel	68
Nach	3
Picot	437
CG34457	256
CG34458	67
CG30463	1470
Idgf6	116
Sfp53D	314
CG15617	536
Acp53C14a	299
Acp53C14b	155
Acp53Ea	56
Acp53C14c	30
unc-104	1941
CG34189	53
CG5267	127
CG42392	32
CG5348	1356
Sod2	238
Arp53D	129
Vkor	64
resilin	298
CG5522	1124
CG15919	102
CG15615	192
CG5550	163
CG34459	76
CG34460	112
Ugt37c1	137
IntS8	179
Fen1	97
Dek	1880
Psi	2903
eEF1beta	204
CG6426	111
CG6421	61
CG6429	134
CG6435	249
CG8910	1135
CG6472	198
inaC	141
Pkc53E	2303
CG43788	138
CG43789	38
CG15614	73
CG34190	753
Vha16-4	56
mute	423
Ufm1	83
PIG-V	209
CG6665	246
CG9010	124
Cbp53E	1503
ste24c	1031
CG30461	103
ste24b	96
ste24a	115
AsnRS-m	64
NiPp1	109
CG6805	389
Ehbp1	784
CG8963	743
Dark	3064
RhoGEF2	336
CG43328	88
CG43327	894
CG43371	69
SmydA-7	219
SmydA-6	290
CG9646	333
fat-spondin	89
tef	118
CG8950	616
CG6967	830
CG30460	814
Sply	282
CG6984	146
GstS1	818
CG30456	409
CG15611	86
Amy-p	153
Spn53F	132
Amy-d	88
CG15605	94
Cda9	93
Acp54A1	90
CG11400	544
Gbp1	52
Gbp2	859
CG43103	192
CG43107	138
CG17290	1993
CG17287	643
CG30458	123
CG30457	35
CG10953	467
CG44388	78
CG10950	29
CG43237	169
mbl	10016
CG18469	117
CG12699	258
CG43272	88
CG43108	182
CG10939	387
CG6568	180
CG30101	468
Prosalpha5	69
cnk	606
l(2)k01209	96
CG6550	36
Mtap	277
Bap55	75
Lhr	58
EDTP	403
CG18467	203
mthl4	124
mthl3	303
CG10764	108
robls54B	24
robl	137
CG14478	1565
Tes	544
qkr54B	2552
insb	225
CG43110	4629
veil	184
NT5E-2	174
CG30103	190
nw	2334
CG34193	1114
CG4847	103
CG4853	344
APC10	205
CG4866	81
Patronin	1414
eIF3b	363
Cc2d2a	247
CG34194	45
cyp33	19
RpL18A	68
MESR4	638
Klp54D	269
CG43324	369
CG14480	75
Ns2	83
POSH	323
UQCR-6.4	310
CG42239	132
Rab4	440
Dcr-2	419
CG6484	126
CG14483	598
RhoGAP54D	249
icln	118
CG30105	85
Smurf	1278
ND-51L1	20
CG43920	235
CG42649	3
CG10936	405
CG44403	774
rhi	276
Oxp	68
CCHa1-R	687
eIF3c	417
CG30108	197
CG30109	245
P32	259
Sema1b	1474
HPS4	783
CG42561	153
CG42562	75
swi2	816
rdgBbeta	455
CG6424	1148
CG46315	4527
CG10934	382
Dlish	206
Snx16	355
CG4975	1944
CG4984	199
CG34195	104
CG6406	900
PIG-A	299
Vps50	527
Ir54a	147
sub	476
CG10931	84
CG5002	71
Sardh	24
HLH54F	182
CG5009	173
OstDelta	110
CG14488	105
CG18635	43
CG6362	3
CG33981	6805
fab1	1287
aft	146
Ubc10	229
CG5033	94
Dhit	2260
grh	1949
olf186-F	791
olf186-M	251
CG30323	38
CG14490	81
thr	328
Mapmodulin	1035
Elk	1278
CG30325	65
CG30110	116
PPO1	195
CG14492	3
CG14491	3
PpY-55A	151
dpr13	1272
CG5084	452
CG10910	98
CG5773	820
CG5770	244
CG5767	53
CG34005	112
CG14495	240
Muc55B	290
CG10911	84
CG10912	61
CG34386	164
CG5757	193
CG5098	826
CG5756	193
CG34196	258
stau	1888
Spn55B	82
Dlip3	244
Hsf	455
Pcl	757
pAbp	1907
EMRE	295
CG5742	1583
adp	217
lolal	1056
CG10914	143
CG10915	1224
Nup75	73
CG42518	91
MED9	377
Dgp-1	615
CG10916	1127
CG5726	828
nopo	143
CG5721	109
CG33958	407
CG14499	287
CG14500	95
CG30114	727
fj	453
Ote	201
pen-2	696
sbb	2020
CG14502	118
CG18536	63
CG18537	26
CG18538	3
CG18539	25
CG18540	41
CG14505	651
Tango8	3
CG43202	120
IM23	85
IM1	152
CG18107	76
CG15067	231
IM2	161
IM3	362
CG16836	50
CG15065	68
CG15068	42
Idgf5	121
GstE10	108
GstE1	120
GstE2	189
GstE3	51
GstE4	146
GstE5	39
GstE6	54
GstE7	65
GstE8	430
GstE9	82
imd	379
Dp1	1702
CG5174	777
PIG-O	55
Ttd14	793
slim	745
CG5189	2068
CG30120	55
Prp19	109
rswl	23
CG17669	43
CG30116	1479
GstE11	203
CG43066	2718
CG10924	1199
CG45087	2379
Pepck	274
Rgk2	1964
GEFmeso	2491
CG42697	366
CG10927	49
mRpS28	34
CG5323	244
CG5327	1626
CG5493	255
Atg7	258
CG5335	59
Sec6	97
Eip55E	222
CG5482	608
CG30122	497
CheA56a	3
SP2637	588
CG42306	1453
Gint3	122
CG33136	581
edl	305
CG44435	165
CG44434	2429
CG44433	169
CG42855	640
Sik3	1239
CG15071	94
CG15073	207
Vps51	108
Hs3st-A	2502
List	624
CG33998	223
CG18609	149
CG17821	14
Cyp12b2	49
Jabba	703
Mctp	1084
CG15093	184
CG15080	474
MFS15	194
MFS14	507
CG15096	259
Phb2	704
CG15097	775
CG15082	129
CG15098	282
CG15083	90
CG15099	529
MetRS	228
CG15084	80
CG18190	53
Jheh1	30
Jheh2	142
Jheh3	20
CG43069	155
CG43070	28
CG43071	306
DptA	134
DptB	58
CG43109	76
sano	1143
Vha100-3	42
prod	434
CG15107	285
Topors	528
CG18605	132
tn	430
5-HT1B	1263
CG43351	64
CG15115	3
CG15116	51
CG15109	189
5-HT1A	1461
Ir56a	3
CG15117	219
botv	591
CG15118	807
CG15111	131
ena	2020
CG10737	756
hppy	1057
CG7137	134
cora	434
wbl	118
CG33454	3
CG33453	47
tbrd-2	154
rib	1285
CG11906	208
CG10476	3
CG10474	181
CG18606	347
CG18607	55
FK506-bp2	229
mip40	192
Tab2	653
CG7461	341
EndoB	943
Rgk1	1452
CG34045	3
fest	1431
CG11961	836
CG10051	84
CG9416	234
CG10062	131
CG10073	76
CG10081	68
CG11257	60
SdhA	539
cer	150
hts	3136
CalpA	737
Fak	450
Spt5	110
RpL11	388
Arl6	65
EloC	156
betaTub56D	144
CG7744	360
mei-W68	421
par-1	5337
TBCB	312
Oseg6	114
Rep	253
hpo	689
CG15120	96
CG16926	232
CG11007	594
Ir56b	212
Ir56c	3
Ir56d	3
sm	12703
CG43111	90
CG42878	126
CG16716	126
CG42753	283
CG18367	105
CG43277	175
CG15124	88
CG15905	181
CG15125	15
CG11018	192
hrg	1453
isopeptidase-T-3	671
CG15127	254
CG34198	277
CG15128	75
CG15126	75
Obp56a	83
Obp56b	131
Obp56c	181
Obp56d	364
Obp56e	84
Obp56f	129
CG8517	199
Or56a	3
Obp56g	76
Obp56h	168
Toll-7	1731
CG44569	455
Obp56i	121
CG13872	104
CG42690	673
CG43195	88
CG42691	448
CG30447	226
CG10822	102
CG44622	232
CG44623	89
CG8654	817
CG16898	74
18w	893
CG11041	43
CG16894	104
CG11044	92
CG44624	74
CG44625	92
CG11099	782
CG13869	78
Efhc1.2	106
CG11208	141
ppk6	14
CG9864	117
Ate1	83
Hsl	770
PCNA	128
plu	71
RpS18	89
CG8908	212
CG10444	768
CG11788	60
CG9143	176
Mpcp1	105
CG16868	524
CG34199	87
Cpr56F	496
CkIIbeta2	121
CG11200	118
CG13868	799
CG13871	72
tapas	364
MED8	123
CG8929	362
CG16739	77
CG13870	182
CG16741	198
CG11192	109
CG12484	1311
Obp57c	27
Obp57b	385
Obp57a	32
CG13426	46
GNBP-like3	37
CG30151	92
CG30154	282
CG18067	514
CG13423	87
CG13427	74
CG13428	93
CG30148	637
Obp57e	3
Obp57d	257
Cpr57A	886
CG13430	173
CG18065	1212
lms	815
Mgat1	887
CG43308	36
qsm	454
Nnf1a	35
HnRNP-K	473
Hil	539
CG9945	336
CG11180	383
FAM21	126
Rcd6	613
rig	318
CG13436	109
maf-S	125
CG11110	144
CG33786	114
CG33785	860
DMAP1	150
Lrt	566
CG16799	661
CG11159	101
CG13437	171
Fem-1	461
exu	1107
galla-1	1061
Gr57a	3
CG13438	133
dpr1	1794
CG13442	249
CG34201	15
CG34202	55
CG13443	254
CG43709	110
CG43710	3
CG43711	3
CG43666	125
CG43667	261
CG43677	298
CG43668	82
CG15225	112
insc	949
sktl	713
CG17999	20
CG9993	96
CG15227	103
IM4	577
IM14	52
Ipk1	163
Cib2	261
otp	870
CG9235	50
Rx	260
Act57B	500
CG33704	417
hbn	249
CG15649	332
CG34115	81
CG9344	138
CG15650	136
CG9313	247
CG15651	533
CG3216	3
dgt3	56
Prosalpha3	90
CG10543	1498
CG30291	50
grau	108
CG9346	51
CG3295	311
RIC-3	1209
ND-B14.7	113
shg	1155
cpa	825
CG15653	122
mRpL54	162
Cht8	18
Cht12	72
Cht4	58
Cht9	43
CG10527	217
Treh	1436
Rbpn-5	300
CG34396	205
CG4038	172
ktub	468
CG9394	60
CG4050	386
mago	545
Magi	415
CG9406	67
Xbp1	889
Hmg-2	121
CG15657	239
CG30389	1079
CG4266	2912
hng1	69
LSm1	99
Xpd	429
Pu	646
CG4286	65
tud	790
Lapsyn	302
Glycogenin	2049
CG44245	359
CG4302	91
CG15661	87
ASPP	1097
Rgk3	1053
CG30391	427
CG30393	90
CG34203	132
MFS16	456
CG10505	475
CG30392	375
Sgf29	78
RpL29	48
CG9752	36
CG42672	711
Panx	82
CG9485	170
CG33655	1994
CG30394	124
dom	1647
CG15666	63
CG9822	57
CG17974	113
cv-2	994
CG10795	337
eEFSec	10
Acox57D-p	148
Acox57D-d	127
Sdc	2164
Sara	405
Fkbp14	502
TAF1C-like	117
MESK2	1943
CG10494	486
CG30288	95
CG30289	201
Egfr	898
CG30286	500
CG30287	89
CG33226	3
CG30283	3
twz	915
CG30222	983
CG33225	88
CG10433	653
CG15673	264
CG18870	1752
clt	51
PTP-ER	729
mahj	548
CG15674	195
CG10321	491
CG10082	865
CG30284	45
ND-B12	36
Rae1	76
pirk	360
CG42362	1086
CG42363	455
CG42364	17
CG42365	99
CG42381	1933
PIG-M	50
CG42380	1473
CG42379	1679
NC2alpha	117
CG15676	571
stum	190
eIF3k	94
Tbp	138
CG30285	204
CG10307	69
Tim10	135
CG42497	466
Ppcdc	75
CG42496	666
CngB	82
HmgZ	637
HmgD	850
CG30403	217
Tango11	641
CG30398	101
LBR	401
Grx1t	75
CG43982	44
CG30395	102
CG4021	141
lox2	167
CG34204	187
CG18735	58
CG4386	321
CG13492	185
CG34040	93
CG4363	72
CG4377	51
CG4372	3
CG9294	33
comr	124
Fili	1786
PpN58A	125
CG43742	57
CG13488	161
CG13494	171
ppk9	3
CG34029	64
CG9304	865
Gr58c	3
Gr58b	177
Gr58a	3
dany	139
CG34370	1176
CG9308	137
PpD5	149
CG13500	3
CG13501	294
Snp	447
CG44249	201
CG11475	63
CG11474	325
CG2921	60
GlcT-1	1712
Synj	800
CG13502	113
CG43393	729
CG44163	70
CG11073	149
CG6613	177
Vrp1	1691
CG30280	237
CG30281	120
mei-S332	305
GM130	196
NtR	74
CG34205	220
a	310
CG11269	33
gom	185
CG34206	32
CG3045	74
CG6758	176
CG11170	25
CG11275	116
MED16	228
Vps35	614
Swim	546
CG3292	41
Alp2	130
CG3264	541
CG11291	286
ari-2	875
CG30278	236
Oatp58Da	70
Oatp58Db	15
Oatp58Dc	125
dve	1112
CG5819	106
wdp	695
Gp150	895
CG34207	223
T3dh	539
pgc	404
CG34208	204
Liprin-gamma	1187
CG11298	49
Rtf1	734
wrapper	312
CG13506	1316
babos	355
CG6044	736
VepD	317
qkr58E-3	682
Mes4	210
qkr58E-1	1519
qkr58E-2	1452
mRpS29	187
rad50	28
CG10344	474
ppk12	3
CG10384	1621
CG45062	348
CG45063	76
CG4752	61
CG4554	110
CG4610	73
px	2339
gas	143
CG11362	345
dnr1	971
CG3927	192
CG4269	491
CG4294	601
RpS16	98
Vps20	113
CG4329	112
CG33143	1577
CG17807	61
Cdk9	127
bonsai	58
CG3732	234
RpS24	177
Ugt58Fa	167
CG2852	489
CG30195	80
CG34446	123
CG34445	100
CG3746	225
nsr	1422
Cyp6d2	111
CG30196	33
CG43325	738
CG43326	87
CG13510	2102
CG13511	1047
CG42565	227
CG42566	210
CG4250	200
CG42867	199
CG30269	97
CG30273	823
CG13516	360
RYBP	1272
Ppa	2153
robo1	2032
CG30259	102
Obp59a	383
Obp58b	74
Obp58c	76
Obp58d	61
CG30275	2974
CG30268	3
jbug	657
CG42260	2876
CG13526	110
CG13527	594
CG30270	93
blw	491
CycB	776
stl	232
CG30271	947
CG42284	61
CG30274	1378
MFS1	155
CG30265	110
CG12490	157
CG9825	13
CG9826	515
CG3649	71
CG13531	90
RpL23	55
inaD	77
fd59A	517
CG13532	523
PIP5K59B	953
EMC8-9	188
YME1L	418
asrij	48
Gmer	55
MED23	279
CG3700	73
nahoda	1525
CG30187	88
Nup214	113
Reep1	1575
CG3788	86
CNBP	1449
CG9849	244
CG3831	60
CG42694	50
CG32834	66
CG32833	238
twi	252
CG9897	426
CG9896	1018
CG42741	1044
CG44252	295
CG44253	100
DCTN3-p24	515
CG9890	65
PPO3	119
l(2)k09913	323
Fib	155
CG3085	186
Art7	95
CG43659	52
Gr59a	3
Gr59b	3
CG9877	73
CG13538	330
CG9876	262
RpL37b	50
CG42703	169
Gr59c	3
Gr59d	3
Klp59C	107
CG3215	63
CG30192	77
CG13544	62
Klp59D	145
CG43207	190
CG9899	50
CG13545	139
CG34371	1518
CG13539	42
LS2	22
CG3092	94
yip3	104
RpL22-like	178
CG12782	63
CG13540	92
ord	716
CG3124	293
CG13541	939
Prosbeta5R1	74
HP1Lcsd	33
CG30412	176
CG30416	130
CG9861	35
tbrd-3	14
CG30413	117
CG3502	81
CG9863	300
CG34210	178
Rpi	365
CG3500	77
CG9875	164
CG34423	107
CG34424	47
vir	204
Ice1	114
Golgin245	486
CG13551	186
yellow-d	162
yellow-d2	43
CG30414	37
roh	517
eIF2Bdelta	83
CG3530	515
CG3520	173
CG9812	358
CG30411	685
CG9815	191
Or59a	3
CG43795	1077
SkpF	109
Or59b	240
Or59c	16
CG13557	118
CG13558	386
CG13559	144
CG3906	104
RabX1	522
mi	625
bw	451
ppk3	3
Gr59e	3
Gr59f	3
AIMP3	127
wmd	244
levy	215
pita	127
Dcp-1	370
Rrp4	164
ItgaPS5	69
Pi3K59F	236
CG30184	33
apt	1002
CG42559	445
CG42560	25
IM18	43
CG10332	365
CG43209	31
Eglp1	92
Eglp2	116
Eglp3	72
Eglp4	244
retn	1005
Pde8	2158
St1	111
St3	677
l(2)efl	109
Pal2	868
CG30183	647
angel	53
mRpL43	88
sigmar	1019
l(2)dtl	188
l(2)not	95
l(2)tid	482
Sesn	2201
CG18128	31
egl	674
CG13560	336
CG34105	64
CG12491	70
CG11300	76
CG5532	291
sona	1140
CG15800	108
CG30177	806
CG13561	3
CG5539	318
Ssrp	197
CG5543	75
Nxt1	369
CG4797	244
CG5549	2527
CG4763	3
shu	237
Snap29	243
CG5554	438
ytr	1299
eIF6	92
gbb	128
bgcn	292
Pym	308
TBPH	609
CG4585	211
CG5569	77
Thiolase	108
ken	668
TM4SF	1554
CG4882	96
PHDP	154
CG5597	35
DCP1	313
DNA-ligI	61
Upf3	113
CG17658	301
CG5339	225
Lpt	53
CG13562	179
Nap1	142
kcc	160
SERCA	4157
CG2812	128
CG3735	394
Taldo	103
Galphas	192
Orcokinin	306
CG2970	28
fzr2	58
CG3803	28
thoc5	114
CG16787	89
alpha-Catr	298
CG13566	181
Fmo-1	102
Alas	112
CG34213	48
or	169
CG10904	205
CG3065	339
mr	71
PPP1R15	282
Sox14	161
Phm	355
CG30178	28
Pask	136
CG3860	337
Unc-89	142
CG4324	59
CG3121	67
CG3907	343
CG11388	34
Adk2	233
EbpIII	126
HSPC300	301
CG3163	74
CG30172	158
Chi	269
MAN1	60
Not11	66
IntS1	123
tsr	154
gammaSnap1	141
sei	98
ppk29	533
CG13563	119
eEF5	219
RpL12	508
RpL39	94
Rap2l	68
yki	101
CG3209	224
Mlp60A	863
CG10339	103
CG13564	159
CG16786	288
snama	369
gek	86
enok	96
CG4049	822
CG3253	20
CG3257	1264
CG43775	2064
CG43777	124
CG43776	1096
tamo	1178
Zfrp8	238
Naa35	50
Dat	217
DnaJ-60	697
CG42568	116
spag	136
CG3328	267
mRpS17	174
Nop60B	1810
ocm	160
cN-IIIB	199
CG3356	313
CG11406	3416
CG30419	2579
nord	670
Ir60a	3
CG13575	257
CG3376	867
CG13577	346
nvy	802
CG3394	123
betaTub60D	955
slbo	902
bs	1984
CG44812	3
CG13578	124
mAChR-A	2140
Slik	2081
Rpn8	257
SerT	860
CG45069	67
PIG-Z	1040
prom	167
CG42383	32
CG15873	30
Pgam5-2	513
CG3483	114
CG4563	120
CG13579	1212
CG3492	177
CG3494	83
CG16837	101
CG13589	3
CG13590	3
Crtp	132
Ssl	176
Prosalpha4T2	408
CG13581	120
Letm1	581
Ir60b	3
Ir60d	3
CG4612	2447
Brca2	249
Ir60e	3
CG13585	283
CG4622	130
CG11413	167
ITP	2488
Nurf-38	411
CG11414	285
uri	126
Fcp1	476
CG3511	76
Start1	352
SIFa	233
CG4681	104
pio	1214
CG13587	3
ATPsynF	168
CG3548	758
CG3565	117
CG3570	115
CG4707	107
CG42360	349
CG42361	259
CG4741	162
Adck	54
CG13594	786
Cyp9c1	54
CG3640	98
CG4781	123
CG3663	64
Cpr60D	284
CG30161	45
ND-19	74
CG34214	27
CG4806	57
CG33228	65
Pof	349
Mmp1	2009
ST6Gal	123
Mid1	3969
Usp15-31	891
spz6	255
CG3880	62
CG12848	47
CG3894	488
GstE12	126
Eps-15	370
egg	63
Lcp9	59
CG3594	72
TyrRS-m	77
CG3589	145
key	44
Reg-5	283
ETH	122
Orc4	116
CG12849	3
CG3611	1304
CG42851	454
Dll	1653
CG3650	442
Atf-2	104
CG16896	86
CG30423	192
CG44247	1508
NKAIN	3176
Ance-5	120
NaCP60E	13252
Tpc2	1570
CG9083	145
RpL41	202
pain	262
CG30427	1198
CG3760	244
CG2811	160
Tina-1	264
CG15861	274
CG3770	114
CG2790	112
CG12851	2407
CG2765	1009
CG30424	284
RpL19	678
CG3776	112
Phk-3	99
CG2736	122
emp	627
CG3829	197
zip	749
uzip	2387
Nplp1	1330
gsb-n	567
gsb	184
gol	2206
lov	1131
CG30430	222
CG43106	37
CG34038	98
Sfp60F	153
EbpII	362
Ebp	375
CG9380	221
Kr	2564
CG30429	83
CG33680	3
CG30428	61
CG17636	97
RhoGAP1A	684
tyn	1905
CG17707	275
CG3038	488
G9a	1392
CG42376	180
cin	187
CG13377	273
CG13376	524
ewg	3324
CG3777	834
CG13375	3400
CG12470	143
Or1a	12
CG32816	448
CG43181	171
CG43182	26
y	244
ac	251
sc	286
l(1)sc	251
Pgcl	50
ase	763
Cyp4g1	504
ebo	818
CG13373	118
CG32817	76
CG3176	334
CG18273	110
CG3156	157
CG17896	312
CG17778	568
svr	2549
elav	8560
arg	113
CG4293	148
Appl	3469
vnd	843
CG13366	867
CG13365	87
Vsp37A	426
CG13369	49
CG13364	142
CG17829	728
RpL36	127
l(1)1Bi	168
Dredd	775
su(sable)	422
CG13367	191
Roc1a	677
Hmt4-20	1570
SkpA	304
sdk	1868
CG13362	588
CG5254	168
CG13361	131
CG5273	581
RpL22	168
fz3	1223
tw	386
CG13360	265
CG16989	765
Rbf	390
CG13359	279
CG13358	500
Sec22	701
CG43867	1484
CG14635	104
CG3713	684
CG14634	130
CG11664	119
CG11663	139
CG3711	1275
MED22	96
CG3708	101
CG3706	100
CG32815	1415
TRAM	370
CG3704	297
mus81	758
CG3703	136
CG3699	70
CG3690	848
CG18823	285
TfIIA-S-2	43
CG14631	116
su(w[a])	4092
CG11638	926
CG32814	738
CG3021	143
CDC45L	260
CG33082	1669
CG14630	112
CG42259	174
CG14629	135
CG3655	2465
CG14628	32
eIF4E7	220
CG11378	1221
CG11384	371
CG11379	685
CG14627	591
CG14626	80
CG11380	709
CG14625	239
CG11381	210
CG14624	97
CG11382	242
CG11398	1953
CG3638	6174
CG11403	205
Atf3	3778
CG32812	225
DAAM	736
CG32811	117
fs(1)N	166
CG11409	276
Naa30A	830
MTPAP	372
Tsp2A	132
CG12773	1258
CG11417	66
png	173
CG14770	126
ssx	3014
AMPKalpha	734
CG3719	194
CG32813	1281
CG11448	1965
futsch	4673
Gr2a	76
CG14785	195
Lrpprc2	107
CG14787	59
Ns3	253
O-fut2	147
CG14777	78
CG14778	57
CG32808	40
pck	803
CG14780	132
Rab27	96
mei-38	552
rush	1086
sta	93
inc	2228
Nmdar2	3952
CG14795	72
Mur2B	872
br	13185
dor	84
CG3740	121
hfw	855
CG32809	4100
CG14797	438
b6	312
CG14798	149
a6	631
CG3795	286
Scgdelta	1735
prage	1210
Adar	6830
CG32806	88
CG14810	51
CG14811	34
CG14812	433
deltaCOP	381
CG14814	322
MED18	610
Pex5	179
CG14803	60
Pgam5	198
Vps26	824
CG14817	471
CG14805	76
CG14818	123
CG14806	200
trr	846
mRpL16	256
arm	701
CG32803	70
CG32801	73
Edem1	800
mip130	387
Rbcn-3B	1494
eIF2Bepsilon	389
Ocrl	361
CG11596	327
CG3857	794
CG3587	128
Hr4	5419
PIG-K	70
east	2186
Actn	1722
usp	592
CG4313	472
CG4325	332
moody	955
Sik2	611
CG4281	425
CG14054	184
CG4199	277
CG4194	290
Rtca	97
CG4045	75
CG4025	385
CG16903	149
Unc-76	1907
csw	3971
ph-d	1142
ph-p	602
D2hgdh	80
Pgd	181
bcn92	306
wapl	944
Cyp4d1	73
CG3630	356
ND-B14.5A	381
Cyp4d14	85
Cyp4d2	63
Cyp4ae1	244
pn	334
Nmd3	98
CG17776	84
CG17777	276
CG3457	447
Mct1	448
CG14053	642
FarO	98
SmydA-8	514
Vinc	671
CG14052	307
pcx	1453
kz	218
fs(1)K10	1492
Or2a	76
crn	106
CG3191	164
CG3091	267
CG3078	1340
temp	490
CG3071	257
CG2924	1131
CG2918	486
Vml	75
CG2865	3550
Raf	442
CG14050	81
CG2854	91
Ilp6	248
mRpL14	56
CG2841	588
PsGEF	8136
CG12496	373
CG32797	175
gt	321
tko	52
boi	887
z	346
trol	5165
Pdfr	1378
Vha36-3	201
CG13759	100
CG13760	550
wds	591
egh	1215
Klp3A	518
Zw10	298
Smyd3	149
eIF3g1	129
Tsp3A	681
Seipin	424
brv3	126
PI4KIIIalpha	378
sgg	4797
HLH3B	235
CG2652	133
per	504
CG2650	167
CG2658	675
CG2662	341
Csat	717
eIF2Bbeta	154
CG2680	181
CG2681	125
CG2685	77
CG2694	549
CG2701	68
fs(1)Yb	276
fs(1)Ya	89
vilya	87
dwg	92
ttm50	442
CG2712	205
crm	758
Syx4	75
kirre	2110
CG32795	409
w	133
CG12498	97
CG14416	109
CG14417	106
CG14418	343
CG14419	101
CG3526	352
CG3588	1049
CG14424	168
CG32793	87
CG3592	50
CG3598	130
CG14420	64
CG14421	62
CG14422	76
CG14423	143
CG17959	32
CG3603	199
rst	3419
CG4116	156
N	1243
CG18508	415
Fcp3C	37
CG3939	30
dnc	4597
CG14265	166
ng2	173
ng3	129
ng1	164
ng4	64
Pig1	118
Sgs4	66
CG10793	100
Myc	6388
CG12535	4723
CG14269	148
CG16782	260
CG10801	48
CG16781	242
CG12206	300
CG10804	1891
CG10802	84
CG14270	107
CG10803	2702
Gas8	505
DIP-alpha	5761
CG13021	168
ppk8	203
CG2875	370
AstA-R1	1921
Ilp7	144
Parg	295
Mnt	934
Rala	1652
Tlk	3369
HIP-R	812
Crg-1	475
HIP	822
fd3F	534
ec	1039
CG2901	669
yin	211
CG2930	312
VhaAC39-1	501
CG15239	197
CG42541	4337
CG2938	959
CG2941	916
CG32786	361
CG32783	360
Vap33	2523
lva	335
CG6428	388
CG6414	297
CG43689	3035
CG6379	585
CG15375	443
Xpac	212
brn	331
cib	778
Nsun2	76
dgt4	138
Tip60	359
tyf	4025
GlcAT-I	567
Fas2	3767
CG43288	114
CG15571	25
CG15570	151
Femcoat	173
Muc4B	129
CG43134	131
CG43135	3
CG15576	400
CG12691	60
CG15572	598
CG15577	117
CG15578	49
CG12692	200
CG15579	143
mei-9	536
CG2982	159
mRpL33	57
norpA	3377
CG12693	214
CG3626	797
CG12688	493
bi	2025
CG3556	1881
rb	1012
CHOp24	453
CG3568	96
Usf	1940
CG15912	146
CG11436	530
CG3527	111
CG11444	221
CG3546	318
CG12684	146
peb	1240
CG12184	296
CG12179	619
pon	456
CG3081	69
CG3062	102
HLH4C	740
mRpL30	60
Torsin	96
Cbp80	556
CG15473	101
CG3009	1171
fzr	706
Pp2C1	647
ctp	3579
l(1)G0334	498
CG7024	186
Proc-R	1439
CG15472	445
Klf15	28
CG2871	106
CG15471	119
CG6978	425
CG2861	209
CG12682	119
CG42594	1674
boil	122
CG6927	217
CG32772	1020
CG4041	141
CG6903	118
CG44774	5909
Ptp4E	1330
CG15468	111
CG12680	205
ovo	1852
CG32767	6113
rg	4048
CG15465	14899
Rpn13R	56
CG5062	192
CG42749	369
CG3323	234
CG17764	136
Cdk7	300
snf	75
TrxT	593
dhd	345
CG4198	261
CG15930	331
Sas10	284
Rnp4F	211
Mcm3	148
CG3309	634
XRCC1	251
CanB	535
SK	5995
NAAT1	279
spoon	2590
Usp16-45	875
CG16756	54
CG15784	185
SPR	1754
frma	1135
CG32762	188
CG4151	363
CG12730	635
Vsx2	217
Vsx1	830
CG34435	115
CG34434	107
RhoGAP5A	456
Mlc-c	741
l(1)G0045	132
CG42492	3535
CG42265	3317
Sirt4	104
CG4119	509
Rab18	91
RpL35	102
Tre1	139
Gr5a	48
CG42449	353
PGAP1	662
cv	515
CG3149	212
CG4096	880
CG33080	351
CG32758	2257
CG15773	330
IntS6	1322
CG4078	526
CG15772	396
lin-52	815
CG15771	918
MAPk-Ak2	811
CG42699	1243
CG3097	239
CG42264	117
CG3108	144
CG15767	164
CG12239	291
Cpr5C	116
Prosbeta2R1	104
CG44329	43
CG15766	255
CG15765	1626
CG12729	55
CG43136	54
CG43137	193
CG15764	206
GAA1	265
mof	432
Usp30	433
CG16721	605
Act5C	1574
CG4020	193
CG12236	1470
Shmt	133
CG3726	492
CG12728	866
CG32756	941
CG6041	96
CG32755	277
CG6048	39
CG6067	317
fs(1)M3	92
Grip	303
CG5966	550
CG4766	968
mab-21	628
rux	243
MCTS1	622
CG5937	1874
CG5921	1485
CG43115	62
CG5928	743
Tsp5D	834
CG4666	301
CG4660	369
raptor	1739
Mipp2	922
Nep1	375
Ca-alpha1T	2971
CG32750	54
CG32751	147
CG43090	67
