Geneid	Length
Taz	1137
mRpL18	558
ox	165
Dgkepsilon	1602
Nacalpha	651
CG12374	1266
sca	2397
CG17580	219
Cyp9h1	1554
Or49b	1125
CG17575	894
antr	816
CG30486	789
CG17574	1393
bic	507
CG3790	1812
Lfg	760
AspRS	1593
Nmda1	995
vg	1359
NAT1	4464
CG13319	396
sug	1152
CG17019	2100
SCCRO3	1002
Sans	1548
CG30487	594
Mdr49	3906
CG44251	1434
CG44250	891
CG13321	858
Psc	4803
CG33798	534
Su(z)2	4188
CG13323	336
CG13324	336
Drl-2	1944
CG44341	642
CG13325	2091
CG3955	603
CG13326	2601
Cap-G	4053
Ack-like	5991
TppII	4386
ND-MWFE	402
Nrk	2172
CG15870	369
GLaz	636
Spt-I	1404
AGBE	2055
CG33137	579
CG17724	1626
Kdm4B	2195
seq	2653
ValRS	3165
Orc3	2163
CG34315	798
FLASH	2532
CG34312	468
CG30058	426
CG34235	522
AQP	828
CG4627	612
CG4630	1746
CG4646	489
CG17059	213
Fsn	765
Dp	1390
Pex13	1320
fsd	936
CG4670	1911
CG4676	852
CG4679	1956
GstE14	696
Mp20	568
CG4712	2022
CG4714	2196
CG4716	669
CG10799	498
CG42319	1658
Dh31-R	1818
CG4734	975
CG17047	1176
CG17048	372
CG10814	1206
CG43691	3288
AttC	715
CG4744	4509
IMPPP	771
CG18278	1476
CG33470	771
CG30059	1476
CG42321	4896
CG30060	606
CG30065	249
Ser8	780
cnn	4505
CG30062	513
cbs	1833
arr	5034
CG43192	510
cbc	1269
cid	675
bbc	1515
drk	633
mars	2763
mip120	2881
mEFTu1	1467
Vmat	2007
CG13330	1833
CG13331	1125
CG13332	423
CG6145	2142
CG33156	1983
Roe1	639
link	1167
CG13334	1083
CG42807	834
CG42808	405
CG6191	2271
CG45088	63
fand	2649
S-Lap5	1647
CG43058	300
CG34236	537
CG12464	375
CG17716	2466
CG6209	1821
CG13337	2040
CG18368	3462
CG6220	1077
CG6280	3279
Cpr50Ca	2445
S-Lap7	1581
Cpr50Cb	534
stj	3870
fl(2)d	1608
CG13339	456
CG6329	465
CG6337	1020
CG6347	1056
CG6357	1317
Syngr	723
CG30484	2736
CG30485	2925
CG6543	885
CG6553	957
tum	1875
Uba3	1350
CG16935	1071
CG13344	1122
shot	27793
DJ-1alpha	651
AGO1	2971
mRpL53	465
CG33155	180
Rpn13	1272
Cp1	1203
CG42806	264
PheRS-m	1359
St4	1038
CG18568	1002
CG6701	3999
Ctf4	2685
CG8067	999
RN-tre	2152
mam	4822
CG18371	330
Prosap	5613
CG42287	435
CG42288	480
Rcd1	3549
pea	3726
CG13018	237
CG13016	1329
CysRS-m	1674
O-fut1	1206
eIF3m	1161
CG8323	909
CG18327	912
CG18324	921
CG8331	689
mRpS16	387
cg	2547
CG30069	12036
VGAT	1647
Sox15	2352
RpS23	429
CG8468	2034
Opa1	2927
CG8485	2580
Usp20-33	2925
SmydA-1	1539
Mdr50	3939
Hsc70-5	2058
CG8531	1635
beta4GalNAcTA	1209
CG8547	1854
SelD	1194
conv	3276
Ih	4020
tej	1677
Shroom	4792
CG8613	2424
CG8617	840
Arc1	762
Arc2	579
Tfb1	1755
CG34184	672
CG34442	735
CG34443	717
CG34444	885
Obp50a	600
Obp50c	555
Obp50b	714
Obp50d	519
CG34185	378
Obp50e	588
CG30075	585
Dh44-R1	1512
CG10104	1212
CG17385	834
Sin1	1707
Achl	2601
phyl	1200
Oaz	4192
PRAS40	1686
Cpsf160	4365
Asx	5027
Cpr51A	432
CG30197	339
ttv	2280
CG30076	1320
CG43919	471
LamC	1946
CG12869	2055
RpI1	4926
Blos1	441
tra2	803
CG12868	501
CG33469	480
CG33468	516
Su(var)2-HP2	9771
Sec61beta	300
CG12863	1311
CG10131	945
CG43236	150
CG12862	321
CG10139	672
Adgf-E	1617
CG12861	717
CG12860	948
CG12866	2581
mspo	1803
CG30479	321
CG30480	2760
jef	2286
Dro	192
AttA	663
AttB	654
Rpn6	1317
ave	318
CG10151	2040
ND-B15	339
Trs31	582
CG12857	1320
Spred	1557
BEAF-32	1090
kn	2377
hui	606
CG10202	1884
CG10205	672
NaPi-T	1572
CG10209	1590
SMC2	3537
Ercc1	777
Ciao1	1005
HPS1	1788
CG33506	960
U3-55K	1452
Pcf11	6110
Cyp6a22	1497
Cyp6a17	1503
Cyp6a23	1506
Cyp6a19	1509
Cyp6a9	1512
Cyp6a20	1502
Cyp6a21	1512
Cyp6a8	1518
Cyp317a1	1554
Kank	4488
ADPS	1893
CG12853	162
Lap1	2547
CG10257	684
aPKC	3902
ckn	2904
pcs	1431
CG7639	1329
CG10265	1020
hbs	3705
CG43101	327
Obp51a	351
CG33467	564
chn	3863
Rpb12	171
CG8089	1872
CG7544	915
igl	720
CG43068	624
Sfp51E	417
CG43829	216
GPHR	1365
CG11807	1473
CG42391	759
row	3905
Ir51b	1791
CG8093	1194
CG11808	657
mRpL41	498
CG8079	1948
Hex-C	1362
Fs	2301
scb	3533
ItgaPS4	3207
Trpm	6707
ND-51L2	1443
CG8152	1008
Xpc	3899
CG8155	3294
Arf51F	525
CG8157	339
CG8160	636
Hr51	1746
unc-5	3216
Pms2	2697
dup	2229
SRPK	2848
CG43729	6701
Mtk	156
CG30472	636
CG34188	612
CG8180	1782
CG12964	3387
Ir52a	1797
Ir52b	1788
Ir52c	1797
Ir52d	1782
GalNAc-T1	1814
Khc-73	6030
CG30471	2205
CG30467	1563
CG8187	1128
Vha36-1	738
eIF2Bgamma	1365
CG8192	1293
CG12963	2436
CG8195	1347
Flo1	1290
CG30466	1236
Cdk5	882
CG8204	429
CG42524	255
fus	3572
CG8207	1314
Vha14-1	372
CG30091	1578
Impbeta11	3225
CG30082	840
Cep89	1428
CG30090	873
CG30088	843
CG30087	831
CG33460	825
CG33461	861
CG33462	900
CG42662	135
CG30080	348
CG30083	837
CG30089	3789
Zasp52	8969
tun	615
CG33465	1464
Poxn	1275
CG8249	1563
CG12970	1134
Gpo-1	2172
Rif1	4248
sli	6471
CG33463	471
bdg	3993
Diap2	1494
bug	885
Mlf	1228
CG8299	780
Cyp4aa1	1530
COX6AL	282
Strn-Mlck	29772
CG8366	1365
CG8314	879
Pex11	723
CG8320	522
ATPCL	3336
CG8370	4701
Ufc1	492
CG8389	1413
CG8388	1716
Prosbeta1	672
Rrp42	888
CG8397	735
CG8399	1968
casp	2085
CG8401	942
SP2353	4083
CG8405	2880
Dg	3786
mRpL34	243
CG8414	2985
Rho1	576
Ric	792
Asph	3053
Jhedup	1677
Jhe	1737
CG30095	642
spin	2199
Got1	1311
CG30094	483
CysRS	2223
Ext2	2151
CG10731	609
lbk	3756
CG10734	1104
CG8435	999
Ptp52F	4299
Lis-1	1233
CG8441	759
clu	4344
calypso	1413
CG44242	240
CG42837	186
CG44243	1188
Shark	2817
mrj	1060
CG7798	444
CG15706	1617
Tsf3	2142
CG15701	3153
CG7786	576
CG3687	429
krimp	2238
CG15708	750
CngA	2595
fidipidine	1785
csul	1830
Khc	2925
CG33017	4890
cato	567
prim	153
CG15705	312
CG7755	1134
CG9068	3681
CG30324	492
CG30099	651
JhI-26	1317
CG30100	438
CG42372	204
CG7747	1551
Atg9	2556
Nox	4020
CG8060	3567
CG30096	657
CG4282	1956
Vha44	2508
Hmgs	1395
CG7997	1251
Nup62	1182
wcd	1518
CG15710	795
CG30098	792
CG6262	3126
CG15711	558
CG43187	435
Sema2b	2472
Menl-1	1830
Menl-2	1804
jtb	699
CG7848	1899
CG4409	828
Parp16	1077
CheB53a	678
CheB53b	612
CG15712	642
CG33458	843
CG33459	852
S-Lap8	1602
knon	2202
Sema2a	2257
loopin-1	1578
Syn2	1557
DAT	1932
CG4945	1925
RpS15	450
CG4927	1086
Lst	456
Cdk4	951
RpLP2	339
CG8311	1509
CG8306	1548
CG8303	1629
CG5089	1308
CG5065	1875
Alk	5103
gprs	4035
Amyrel	1479
Nach	1659
Picot	1651
CG34457	924
CG34458	771
CG30463	2052
Idgf6	1356
Sfp53D	477
CG15617	666
Acp53C14a	363
Acp53C14b	396
Acp53Ea	360
Acp53C14c	372
unc-104	5295
CG34189	366
CG5267	534
CG42392	222
CG5348	1934
Sod2	651
Arp53D	1233
Vkor	456
resilin	1860
CG5522	2106
CG15919	330
CG15615	1089
CG5550	750
CG34459	915
CG34460	576
Ugt37c1	1455
IntS8	3021
Fen1	1155
Dek	2034
Psi	2391
eEF1beta	666
CG6426	483
CG6421	483
CG6429	477
CG6435	489
CG8910	1824
CG6472	1167
inaC	2100
Pkc53E	2149
CG43788	186
CG43789	180
CG15614	1407
CG34190	306
Vha16-4	465
mute	5217
Ufm1	261
PIG-V	1347
CG6665	1047
CG9010	1029
Cbp53E	930
ste24c	1368
CG30461	675
ste24b	1341
ste24a	1353
AsnRS-m	1380
NiPp1	1149
CG6805	1098
Ehbp1	3534
CG8963	1677
Dark	4325
RhoGEF2	7677
CG43328	723
CG43327	447
CG43371	399
SmydA-7	1464
SmydA-6	1494
CG9646	2667
fat-spondin	2289
tef	1947
CG8950	2604
CG6967	2292
CG30460	5760
Sply	1635
CG6984	855
GstS1	759
CG30456	2253
CG15611	1524
Amy-p	1482
Spn53F	1137
Amy-d	1482
CG15605	456
Cda9	1191
Acp54A1	138
CG11400	594
Gbp1	354
Gbp2	1368
CG43103	231
CG43107	189
CG17290	297
CG17287	1014
CG30458	435
CG30457	567
CG10953	834
CG44388	90
CG10950	1758
CG43237	240
mbl	4388
CG18469	384
CG12699	435
CG43272	171
CG43108	399
CG10939	888
CG6568	1554
CG30101	984
Prosalpha5	732
cnk	4671
l(2)k01209	1943
CG6550	1656
Mtap	1080
Bap55	1275
Lhr	1002
EDTP	2262
CG18467	711
mthl4	1551
mthl3	1533
CG10764	1569
robls54B	336
robl	291
CG14478	1536
Tes	2448
qkr54B	1851
insb	528
CG43110	1449
veil	1797
NT5E-2	1755
CG30103	1752
nw	1474
CG34193	231
CG4847	1260
CG4853	2127
APC10	585
CG4866	543
Patronin	5406
eIF3b	2070
Cc2d2a	4008
CG34194	312
cyp33	900
RpL18A	531
MESR4	6513
Klp54D	2379
CG43324	198
CG14480	747
Ns2	2022
POSH	2514
UQCR-6.4	171
CG42239	207
Rab4	639
Dcr-2	5166
CG6484	1395
CG14483	246
RhoGAP54D	3012
icln	645
CG30105	465
Smurf	3183
ND-51L1	2106
CG43920	168
CG42649	216
CG10936	4572
CG44403	441
rhi	1254
Oxp	252
CCHa1-R	1497
eIF3c	2730
CG30108	264
CG30109	264
P32	789
Sema1b	2310
HPS4	2585
CG42561	384
CG42562	378
swi2	1497
rdgBbeta	819
CG6424	2394
CG46315	45
CG10934	582
Dlish	1065
Snx16	1221
CG4975	1254
CG4984	1341
CG34195	849
CG6406	1632
PIG-A	1437
Vps50	2898
Ir54a	1758
sub	1884
CG10931	1035
CG5002	1785
Sardh	2682
HLH54F	726
CG5009	2007
OstDelta	1902
CG14488	402
CG18635	1947
CG6362	1872
CG33981	336
fab1	5427
aft	2100
Ubc10	462
CG5033	2352
Dhit	822
grh	4406
olf186-F	1884
olf186-M	762
CG30323	918
CG14490	591
thr	4137
Mapmodulin	1089
Elk	3864
CG30325	2250
CG30110	1842
PPO1	2070
CG14492	597
CG14491	498
PpY-55A	942
dpr13	1257
CG5084	702
CG10910	1869
CG5773	381
CG5770	639
CG5767	759
CG34005	555
CG14495	471
Muc55B	1455
CG10911	1077
CG10912	813
CG34386	1509
CG5757	633
CG5098	4029
CG5756	3660
CG34196	237
stau	3078
Spn55B	1122
Dlip3	1044
Hsf	2199
Pcl	3129
pAbp	1902
EMRE	291
CG5742	1755
adp	1884
lolal	381
CG10914	1872
CG10915	1827
Nup75	2004
CG42518	255
MED9	432
Dgp-1	2007
CG10916	789
CG5726	2298
nopo	1305
CG5721	1392
CG33958	2130
CG14499	565
CG14500	570
CG30114	345
fj	1749
Ote	1272
pen-2	303
sbb	7012
CG14502	564
CG18536	573
CG18537	564
CG18538	546
CG18539	555
CG18540	570
CG14505	357
Tango8	174
CG43202	189
IM23	351
IM1	135
CG18107	135
CG15067	462
IM2	135
IM3	117
CG16836	228
CG15065	120
CG15068	120
Idgf5	1332
GstE10	720
GstE1	672
GstE2	663
GstE3	660
GstE4	666
GstE5	666
GstE6	666
GstE7	669
GstE8	666
GstE9	663
imd	819
Dp1	3903
CG5174	1198
PIG-O	3231
Ttd14	1610
slim	1827
CG5189	375
CG30120	1437
Prp19	1515
rswl	1338
CG17669	1620
CG30116	5851
GstE11	675
CG43066	2235
CG10924	1914
CG45087	81
Pepck	1941
Rgk2	2226
GEFmeso	4709
CG42697	417
CG10927	1080
mRpS28	582
CG5323	438
CG5327	447
CG5493	714
Atg7	2052
CG5335	963
Sec6	2214
Eip55E	1179
CG5482	1191
CG30122	3816
CheA56a	540
SP2637	939
CG42306	363
Gint3	1323
CG33136	555
edl	531
CG44435	2196
CG44434	2697
CG44433	2163
CG42855	228
Sik3	4442
CG15071	618
CG15073	1740
Vps51	2220
Hs3st-A	1815
List	1692
CG33998	357
CG18609	789
CG17821	786
Cyp12b2	1605
Jabba	1744
Mctp	3229
CG15093	972
CG15080	4623
MFS15	1491
MFS14	1491
CG15096	1513
Phb2	1036
CG15097	2229
CG15082	888
CG15098	558
CG15083	450
CG15099	8049
MetRS	3066
CG15084	948
CG18190	744
Jheh1	1422
Jheh2	1389
Jheh3	1404
CG43069	237
CG43070	378
CG43071	183
DptA	318
DptB	360
CG43109	171
sano	2733
Vha100-3	2712
prod	1038
CG15107	729
Topors	3114
CG18605	1245
tn	4675
5-HT1B	1887
CG43351	165
CG15115	774
CG15116	579
CG15109	1167
5-HT1A	2502
Ir56a	1809
CG15117	2052
botv	2916
CG15118	2104
CG15111	1265
ena	2960
CG10737	2927
hppy	3717
CG7137	1074
cora	5238
wbl	771
CG33454	519
CG33453	528
tbrd-2	2022
rib	2040
CG11906	1902
CG10476	666
CG10474	1023
CG18606	666
CG18607	672
FK506-bp2	324
mip40	801
Tab2	2573
CG7461	1881
EndoB	1375
Rgk1	4239
CG34045	492
fest	1539
CG11961	2706
CG10051	2598
CG9416	2583
CG10062	2604
CG10073	2664
CG10081	2625
CG11257	1605
SdhA	1983
cer	237
hts	7338
CalpA	2566
Fak	4506
Spt5	3234
RpL11	552
Arl6	606
EloC	351
betaTub56D	1425
CG7744	2040
mei-W68	993
par-1	6097
TBCB	732
Oseg6	4098
Rep	1533
hpo	2007
CG15120	924
CG16926	381
CG11007	813
Ir56b	1224
Ir56c	1701
Ir56d	1896
sm	2164
CG43111	423
CG42878	174
CG16716	2601
CG42753	252
CG18367	279
CG43277	150
CG15124	573
CG15905	801
CG15125	853
CG11018	951
hrg	2481
isopeptidase-T-3	1700
CG15127	255
CG34198	177
CG15128	1740
CG15126	159
Obp56a	417
Obp56b	411
Obp56c	735
Obp56d	393
Obp56e	396
Obp56f	375
CG8517	435
Or56a	1257
Obp56g	396
Obp56h	402
Toll-7	4338
CG44569	246
Obp56i	447
CG13872	1839
CG42690	411
CG43195	414
CG42691	420
CG30447	522
CG10822	342
CG44622	414
CG44623	459
CG8654	1506
CG16898	1221
18w	4155
CG11041	465
CG16894	798
CG11044	1533
CG44624	186
CG44625	240
CG11099	1134
CG13869	645
Efhc1.2	2295
CG11208	1704
ppk6	1494
CG9864	1395
Ate1	1605
Hsl	2643
PCNA	780
plu	522
RpS18	456
CG8908	4878
CG10444	1761
CG11788	1275
CG9143	2439
Mpcp1	1122
CG16868	4347
CG34199	576
Cpr56F	651
CkIIbeta2	657
CG11200	1065
CG13868	1569
CG13871	1560
tapas	3685
MED8	756
CG8929	1821
CG16739	504
CG13870	1704
CG16741	261
CG11192	837
CG12484	3647
Obp57c	447
Obp57b	423
Obp57a	507
CG13426	315
GNBP-like3	456
CG30151	846
CG30154	192
CG18067	735
CG13423	1428
CG13427	315
CG13428	342
CG30148	372
Obp57e	408
Obp57d	408
Cpr57A	552
CG13430	801
CG18065	315
lms	1134
Mgat1	1374
CG43308	303
qsm	1242
Nnf1a	582
HnRNP-K	1525
Hil	2454
CG9945	1533
CG11180	2178
FAM21	4407
Rcd6	1539
rig	3705
CG13436	1728
maf-S	411
CG11110	513
CG33786	744
CG33785	324
DMAP1	1299
Lrt	2490
CG16799	537
CG11159	438
CG13437	447
Fem-1	2226
exu	1596
galla-1	654
Gr57a	1248
CG13438	660
dpr1	1101
CG13442	1275
CG34201	1107
CG34202	1017
CG13443	1308
CG43709	462
CG43710	1020
CG43711	1236
CG43666	852
CG43667	621
CG43677	552
CG43668	540
CG15225	675
insc	2577
sktl	2376
CG17999	1635
CG9993	1629
CG15227	885
IM4	126
IM14	138
Ipk1	2415
Cib2	567
otp	1248
CG9235	996
Rx	2711
Act57B	1128
CG33704	189
hbn	1227
CG15649	357
CG34115	231
CG9344	237
CG15650	435
CG9313	2220
CG15651	1716
CG3216	3483
dgt3	1695
Prosalpha3	792
CG10543	4935
CG30291	1527
grau	1710
CG9346	2871
CG3295	1296
RIC-3	1676
ND-B14.7	510
shg	4521
cpa	858
CG15653	510
mRpL54	396
Cht8	1428
Cht12	1410
Cht4	1386
Cht9	1104
CG10527	888
Treh	1838
Rbpn-5	1941
CG34396	3583
CG4038	711
ktub	1407
CG9394	2037
CG4050	2778
mago	441
Magi	3606
CG9406	558
Xbp1	1517
Hmg-2	1128
CG15657	339
CG30389	3198
CG4266	3918
hng1	945
LSm1	411
Xpd	2307
Pu	1171
CG4286	657
tud	7545
Lapsyn	1029
Glycogenin	2116
CG44245	1327
CG4302	1596
CG15661	1590
ASPP	3318
Rgk3	1458
CG30391	1014
CG30393	1062
CG34203	342
MFS16	1698
CG10505	3936
CG30392	669
Sgf29	867
RpL29	228
CG9752	1029
CG42672	5738
Panx	1623
CG9485	4962
CG33655	325
CG30394	2493
dom	11172
CG15666	2871
CG9822	789
CG17974	777
cv-2	2253
CG10795	534
eEFSec	1533
Acox57D-p	2031
Acox57D-d	2031
Sdc	1485
Sara	4029
Fkbp14	660
TAF1C-like	2526
MESK2	1854
CG10494	1569
CG30288	846
CG30289	948
Egfr	4432
CG30286	860
CG30287	852
CG33226	876
CG30283	819
twz	1101
CG30222	1135
CG33225	927
CG10433	413
CG15673	612
CG18870	1005
clt	1686
PTP-ER	4131
mahj	4632
CG15674	1335
CG10321	2565
CG10082	2710
CG30284	1059
ND-B12	330
Rae1	1038
pirk	591
CG42362	456
CG42363	462
CG42364	606
CG42365	624
CG42381	228
PIG-M	1398
CG42380	195
CG42379	252
NC2alpha	1023
CG15676	546
stum	5699
eIF3k	666
Tbp	1059
CG30285	336
CG10307	1023
Tim10	276
CG42497	195
Ppcdc	573
CG42496	282
CngB	3120
HmgZ	333
HmgD	336
CG30403	906
Tango11	834
CG30398	801
LBR	2223
Grx1t	348
CG43982	258
CG30395	2718
CG4021	957
lox2	1533
CG34204	249
CG18735	1092
CG4386	1116
CG13492	8937
CG34040	843
CG4363	597
CG4377	693
CG4372	1191
CG9294	1056
comr	1800
Fili	2214
PpN58A	972
CG43742	1422
CG13488	702
CG13494	360
ppk9	1803
CG34029	342
CG9304	1911
Gr58c	1236
Gr58b	1224
Gr58a	1185
dany	825
CG34370	2856
CG9308	609
PpD5	1038
CG13500	1212
CG13501	1239
Snp	843
CG44249	1221
CG11475	1392
CG11474	1308
CG2921	1434
GlcT-1	1320
Synj	3654
CG13502	1359
CG43393	381
CG44163	354
CG11073	3171
CG6613	2160
Vrp1	2609
CG30280	817
CG30281	873
mei-S332	1203
GM130	2385
NtR	1755
CG34205	651
a	3987
CG11269	321
gom	915
CG34206	825
CG3045	1497
CG6758	2001
CG11170	1044
CG11275	1251
MED16	2454
Vps35	2469
Swim	1293
CG3292	1629
Alp2	1614
CG3264	1599
CG11291	924
ari-2	1527
CG30278	825
Oatp58Da	2052
Oatp58Db	2040
Oatp58Dc	2367
dve	3085
CG5819	2745
wdp	2031
Gp150	3228
CG34207	303
T3dh	1392
pgc	213
CG34208	150
Liprin-gamma	3529
CG11298	456
Rtf1	2325
wrapper	1500
CG13506	1509
babos	588
CG6044	687
VepD	243
qkr58E-3	951
Mes4	465
qkr58E-1	1214
qkr58E-2	1248
mRpS29	1176
rad50	3958
CG10344	834
ppk12	1707
CG10384	1476
CG45062	2382
CG45063	756
CG4752	3882
CG4554	8199
CG4610	1983
px	6294
gas	1698
CG11362	333
dnr1	2088
CG3927	810
CG4269	306
CG4294	3999
RpS16	444
Vps20	636
CG4329	3513
CG33143	2394
CG17807	1845
Cdk9	1212
bonsai	840
CG3732	846
RpS24	393
Ugt58Fa	1587
CG2852	615
CG30195	459
CG34446	183
CG34445	402
CG3746	453
nsr	1020
Cyp6d2	1536
CG30196	441
CG43325	471
CG43326	369
CG13510	387
CG13511	366
CG42565	405
CG42566	229
CG4250	402
CG42867	201
CG30269	432
CG30273	384
CG13516	504
RYBP	450
Ppa	1686
robo1	4185
CG30259	1620
Obp59a	606
Obp58b	609
Obp58c	597
Obp58d	654
CG30275	3894
CG30268	3720
jbug	8990
CG42260	3759
CG13526	462
CG13527	877
CG30270	234
blw	1656
CycB	1608
stl	3408
CG30271	1522
CG42284	2032
CG30274	1404
MFS1	1491
CG30265	1455
CG12490	1437
CG9825	1455
CG9826	1485
CG3649	1458
CG13531	5445
RpL23	420
inaD	2058
fd59A	1368
CG13532	789
PIP5K59B	2348
EMC8-9	609
YME1L	2220
asrij	774
Gmer	963
MED23	4317
CG3700	1080
nahoda	4086
CG30187	1353
Nup214	5133
Reep1	2762
CG3788	1134
CNBP	495
CG9849	588
CG3831	1428
CG42694	1536
CG32834	1668
CG32833	804
twi	1470
CG9897	796
CG9896	759
CG42741	1086
CG44252	2226
CG44253	234
DCTN3-p24	576
CG9890	1356
PPO3	2049
l(2)k09913	1245
Fib	1032
CG3085	1296
Art7	2070
CG43659	258
Gr59a	1101
Gr59b	1098
CG9877	264
CG13538	570
CG9876	825
RpL37b	267
CG42703	234
Gr59c	1191
Gr59d	1170
Klp59C	1878
CG3215	1074
CG30192	210
CG13544	1101
Klp59D	2187
CG43207	219
CG9899	2766
CG13545	294
CG34371	3522
CG13539	780
LS2	1347
CG3092	1041
yip3	579
RpL22-like	936
CG12782	1008
CG13540	405
ord	1437
CG3124	859
CG13541	516
Prosbeta5R1	945
HP1Lcsd	249
CG30412	973
CG30416	1617
CG9861	2694
tbrd-3	804
CG30413	366
CG3502	2736
CG9863	801
CG34210	282
Rpi	723
CG3500	594
CG9875	471
CG34423	255
CG34424	603
vir	5562
Ice1	4185
Golgin245	4467
CG13551	321
yellow-d	1296
yellow-d2	1236
CG30414	915
roh	246
eIF2Bdelta	1878
CG3530	2307
CG3520	3612
CG9812	996
CG30411	423
CG9815	744
Or59a	1137
CG43795	4260
SkpF	513
Or59b	1194
Or59c	1233
CG13557	309
CG13558	585
CG13559	342
CG3906	720
RabX1	783
mi	2823
bw	2026
ppk3	1605
Gr59e	1197
Gr59f	1218
AIMP3	537
wmd	984
levy	327
pita	2049
Dcp-1	969
Rrp4	894
ItgaPS5	3000
Pi3K59F	2847
CG30184	669
apt	1524
CG42559	456
CG42560	279
IM18	213
CG10332	333
CG43209	318
Eglp1	714
Eglp2	887
Eglp3	810
Eglp4	1000
retn	2763
Pde8	4067
St1	1014
St3	1634
l(2)efl	561
Pal2	1218
CG30183	4665
angel	1062
mRpL43	576
sigmar	630
l(2)dtl	2307
l(2)not	1530
l(2)tid	1561
Sesn	1491
CG18128	1017
egl	3012
CG13560	543
CG34105	471
CG12491	471
CG11300	471
CG5532	336
sona	3385
CG15800	471
CG30177	618
CG13561	528
CG5539	888
Ssrp	2169
CG5543	1965
Nxt1	412
CG4797	1599
CG5549	3564
CG4763	1032
shu	1365
Snap29	852
CG5554	990
ytr	582
eIF6	735
gbb	1365
bgcn	3645
Pym	621
TBPH	1593
CG4585	1176
CG5569	588
Thiolase	1407
ken	1803
TM4SF	993
CG4882	1218
PHDP	660
CG5597	780
DCP1	1116
DNA-ligI	2241
Upf3	1476
CG17658	1434
CG5339	915
Lpt	4446
CG13562	1084
Nap1	1110
kcc	3367
SERCA	3103
CG2812	1044
CG3735	2100
Taldo	993
Galphas	1155
Orcokinin	665
CG2970	1098
fzr2	1353
CG3803	1179
thoc5	1848
CG16787	759
alpha-Catr	2430
CG13566	606
Fmo-1	1248
Alas	1617
CG34213	417
or	573
CG10904	798
CG3065	1200
mr	2406
PPP1R15	951
Sox14	2007
Phm	1095
CG30178	561
Pask	2955
CG3860	1371
Unc-89	12657
CG4324	1434
CG3121	2124
CG3907	1200
CG11388	1374
Adk2	720
EbpIII	378
HSPC300	228
CG3163	1104
CG30172	336
Chi	1788
MAN1	1950
Not11	741
IntS1	6159
tsr	444
gammaSnap1	906
sei	2565
ppk29	1280
CG13563	1839
eEF5	477
RpL12	495
RpL39	153
Rap2l	546
yki	1254
CG3209	1611
Mlp60A	1459
CG10339	1809
CG13564	243
CG16786	2337
snama	3694
gek	4911
enok	6873
CG4049	5007
CG3253	1167
CG3257	1341
CG43775	816
CG43777	819
CG43776	810
tamo	2391
Zfrp8	1041
Naa35	2352
Dat	825
DnaJ-60	651
CG42568	330
spag	1602
CG3328	4294
mRpS17	465
Nop60B	1571
ocm	6525
cN-IIIB	957
CG3356	3366
CG11406	1404
CG30419	891
nord	1761
Ir60a	2148
CG13575	1563
CG3376	2348
CG13577	1311
nvy	2271
CG3394	2061
betaTub60D	1362
slbo	1347
bs	1578
CG44812	258
CG13578	435
mAChR-A	2415
Slik	5217
Rpn8	1074
SerT	1866
CG45069	387
PIG-Z	2088
prom	3706
CG42383	1059
CG15873	891
Pgam5-2	840
CG3483	1173
CG4563	1611
CG13579	2148
CG3492	1212
CG3494	720
CG16837	390
CG13589	522
CG13590	579
Crtp	2235
Ssl	657
Prosalpha4T2	756
CG13581	624
Letm1	3039
Ir60b	1731
Ir60d	1722
CG4612	921
Brca2	2913
Ir60e	1716
CG13585	330
CG4622	1659
CG11413	426
ITP	602
Nurf-38	1043
CG11414	2601
uri	2193
Fcp1	2640
CG3511	1911
Start1	1781
SIFa	216
CG4681	1164
pio	1464
CG13587	972
ATPsynF	321
CG3548	1359
CG3565	732
CG3570	906
CG4707	2019
CG42360	1488
CG42361	621
CG4741	745
Adck	1554
CG13594	1434
Cyp9c1	1566
CG3640	888
CG4781	1407
CG3663	624
Cpr60D	279
CG30161	753
ND-19	525
CG34214	444
CG4806	1971
CG33228	645
Pof	1485
Mmp1	1902
ST6Gal	1422
Mid1	3723
Usp15-31	3816
spz6	1275
CG3880	1200
CG12848	360
CG3894	966
GstE12	669
Eps-15	4786
egg	3786
Lcp9	276
CG3594	750
TyrRS-m	1392
CG3589	1527
key	1167
Reg-5	864
ETH	609
Orc4	1377
CG12849	516
CG3611	363
CG42851	192
Dll	1057
CG3650	747
Atf-2	1143
CG16896	2964
CG30423	378
CG44247	1608
NKAIN	3166
Ance-5	1884
NaCP60E	8950
Tpc2	969
CG9083	951
RpL41	75
pain	2739
CG30427	3100
CG3760	813
CG2811	511
Tina-1	501
CG15861	615
CG3770	657
CG2790	1620
CG12851	3243
CG2765	729
CG30424	1257
RpL19	609
CG3776	789
Phk-3	363
CG2736	1521
emp	1653
CG3829	1791
zip	6280
uzip	1464
Nplp1	1464
gsb-n	1347
gsb	1281
gol	2133
lov	3429
CG30430	153
CG43106	774
CG34038	813
Sfp60F	246
EbpII	198
Ebp	1131
CG9380	3701
Kr	1506
CG30429	915
CG33680	834
CG30428	789
CG17636	1760
RhoGAP1A	4213
tyn	2145
CG17707	2970
CG3038	1166
G9a	4971
CG42376	276
cin	1803
CG13377	990
CG13376	612
ewg	2836
CG3777	2637
CG13375	920
CG12470	585
Or1a	1176
CG32816	1134
CG43181	384
CG43182	213
y	1623
ac	603
sc	1035
