Geneid	Length
MetRS	109
CG15084	92
CG18190	280
Jheh1	34
Jheh2	395
Jheh3	152
CG43069	24
CG43070	196
CG43071	25
DptA	44
DptB	31
CG43109	14
sano	1688
Vha100-3	181
prod	125
CG15107	104
Topors	715
CG18605	212
tn	1047
5-HT1B	912
CG43351	13
CG15116	11
CG15109	213
5-HT1A	1056
CG15117	1249
botv	101
CG15118	204
CG15111	408
ena	1095
CG10737	1218
hppy	369
CG7137	62
cora	371
wbl	430
CG33453	43
tbrd-2	156
rib	1397
CG11906	179
CG10474	69
CG18607	17
FK506-bp2	80
mip40	99
Tab2	750
CG7461	52
EndoB	113
Rgk1	1344
CG34045	86
fest	275
CG11961	354
CG10051	86
CG9416	372
CG10062	715
CG10073	84
CG10081	45
CG11257	53
SdhA	228
cer	110
hts	892
CalpA	137
Fak	663
Spt5	116
RpL11	77
Arl6	38
EloC	147
betaTub56D	300
CG7744	185
mei-W68	886
par-1	2131
TBCB	122
Oseg6	110
Rep	137
hpo	108
CG15120	50
CG16926	366
CG11007	120
sm	1985
CG43111	40
CG42878	40
CG16716	102
CG42753	128
CG43277	90
CG15124	91
CG15905	77
CG15125	322
CG11018	107
hrg	1157
isopeptidase-T-3	241
CG15127	115
CG34198	78
CG15128	196
CG15126	47
Obp56a	47
Obp56b	29
Obp56c	56
Obp56d	165
Obp56e	52
Obp56f	24
CG8517	98
Obp56g	23
Obp56h	23
Toll-7	327
CG44569	473
Obp56i	458
CG13872	67
CG42690	197
CG43195	779
CG42691	143
CG30447	64
CG10822	110
CG44622	96
CG44623	81
CG8654	855
CG16898	30
18w	374
CG11041	29
CG16894	133
CG11044	416
CG44624	91
CG44625	69
CG11099	403
CG13869	30
Efhc1.2	171
CG11208	139
ppk6	117
CG9864	241
Ate1	108
Hsl	438
PCNA	162
plu	23
RpS18	67
CG8908	12
CG10444	261
CG11788	94
CG9143	93
Mpcp1	272
CG16868	303
CG34199	31
Cpr56F	112
CkIIbeta2	134
CG11200	505
CG13868	1492
CG13871	85
tapas	551
MED8	84
CG8929	833
CG16739	114
CG13870	65
CG16741	90
CG11192	14
CG12484	550
Obp57c	83
Obp57b	15
Obp57a	19
CG13426	57
GNBP-like3	22
CG30151	24
CG30154	33
CG18067	281
CG13423	111
CG13427	51
CG13428	47
CG30148	55
Obp57d	823
Cpr57A	50
CG13430	657
CG18065	104
lms	81
Mgat1	561
CG43308	183
qsm	363
Nnf1a	65
HnRNP-K	985
Hil	390
CG9945	206
CG11180	126
FAM21	69
Rcd6	983
rig	100
CG13436	80
maf-S	110
CG11110	95
CG33786	387
CG33785	61
DMAP1	135
Lrt	670
CG16799	90
CG11159	117
CG13437	164
Fem-1	187
exu	587
galla-1	722
CG13438	41
dpr1	703
CG13442	109
CG34201	33
CG34202	19
CG13443	42
CG43709	43
CG43666	46
CG43667	25
CG43677	53
CG43668	54
CG15225	27
insc	361
sktl	1017
CG17999	36
CG9993	77
CG15227	306
IM4	64
IM14	33
Ipk1	543
Cib2	119
otp	1528
CG9235	52
Rx	296
Act57B	96
CG33704	117
hbn	322
CG15649	77
CG34115	106
CG9344	99
CG15650	581
CG9313	605
CG15651	298
dgt3	58
Prosalpha3	91
CG10543	996
CG30291	78
grau	76
CG9346	76
CG3295	246
RIC-3	568
ND-B14.7	89
shg	724
cpa	235
CG15653	79
mRpL54	124
Cht8	2
Cht12	166
Cht4	29
Cht9	14
CG10527	55
Treh	1180
Rbpn-5	78
CG34396	632
CG4038	74
ktub	648
CG9394	215
CG4050	408
mago	117
Magi	1177
CG9406	107
Xbp1	332
Hmg-2	98
CG15657	39
CG30389	877
CG4266	198
hng1	67
LSm1	78
Xpd	61
Pu	335
CG4286	99
tud	495
Lapsyn	299
Glycogenin	502
CG44245	613
CG4302	67
CG15661	222
ASPP	707
Rgk3	2148
CG30391	97
CG30393	64
CG34203	61
MFS16	774
CG10505	15
CG30392	97
Sgf29	232
RpL29	113
CG9752	66
CG42672	1504
Panx	282
CG9485	359
CG33655	54
CG30394	438
dom	204
CG15666	13
CG9822	37
CG17974	143
cv-2	1082
CG10795	229
eEFSec	70
Acox57D-p	373
Acox57D-d	94
Sdc	969
Sara	187
Fkbp14	638
TAF1C-like	110
MESK2	844
CG10494	361
CG30288	24
CG30289	15
Egfr	1617
CG30286	11
CG30287	14
twz	829
CG30222	92
CG33225	80
CG10433	1165
CG15673	267
CG18870	180
clt	107
PTP-ER	209
mahj	166
CG15674	279
CG10321	326
CG10082	851
CG30284	76
ND-B12	240
Rae1	75
pirk	895
CG42362	388
CG42363	1013
CG42364	17
CG42365	185
CG42381	98
PIG-M	872
CG42380	652
CG42379	389
NC2alpha	95
CG15676	29
stum	979
eIF3k	93
Tbp	190
CG30285	35
CG10307	270
Tim10	351
CG42497	30
Ppcdc	558
CG42496	258
CngB	329
HmgZ	634
HmgD	779
CG30403	145
Tango11	406
CG30398	127
LBR	320
Grx1t	146
CG43982	399
CG30395	50
CG4021	103
lox2	29
CG34204	145
CG18735	29
CG4386	73
CG13492	61
CG34040	44
CG4363	18
CG4377	44
CG9294	26
comr	66
Fili	1249
PpN58A	85
CG43742	29
CG13488	103
CG13494	73
CG34029	54
CG9304	9
Gr58b	5
dany	294
CG34370	393
CG9308	77
PpD5	92
CG13501	207
Snp	1312
CG44249	68
CG11475	107
CG11474	143
CG2921	103
GlcT-1	362
Synj	310
CG13502	283
CG43393	28
CG44163	67
CG11073	453
CG6613	75
Vrp1	942
CG30280	56
CG30281	14
mei-S332	195
GM130	140
NtR	47
CG34205	89
a	1117
CG11269	47
gom	213
CG3045	92
CG6758	215
CG11170	154
CG11275	297
MED16	73
Vps35	289
Swim	332
CG3292	43
Alp2	18
CG3264	42
CG11291	70
ari-2	606
CG30278	103
Oatp58Da	41
Oatp58Db	35
Oatp58Dc	646
dve	736
CG5819	527
wdp	665
Gp150	812
T3dh	28
pgc	595
CG34208	26
Liprin-gamma	1226
CG11298	64
Rtf1	102
wrapper	165
CG13506	152
babos	360
CG6044	229
VepD	199
qkr58E-3	96
Mes4	65
qkr58E-1	123
qkr58E-2	506
mRpS29	77
rad50	86
CG10344	64
CG10384	752
CG45062	90
CG45063	25
CG4752	52
CG4554	116
CG4610	43
px	2113
gas	114
CG11362	87
dnr1	554
CG3927	75
CG4269	986
CG4294	104
RpS16	212
Vps20	150
CG4329	156
CG33143	1703
CG17807	18
Cdk9	137
bonsai	83
CG3732	182
RpS24	76
Ugt58Fa	110
CG2852	73
CG30195	36
CG34446	44
CG34445	25
CG3746	14
nsr	81
Cyp6d2	112
CG30196	22
CG43325	157
CG43326	773
CG13510	88
CG13511	1164
CG42565	1945
CG42566	434
CG4250	53
CG42867	38
CG30269	705
CG30273	27
CG13516	455
RYBP	520
Ppa	266
robo1	574
CG30259	49
Obp59a	22
Obp58b	6
Obp58c	18
Obp58d	14
CG30275	30
CG30268	38
jbug	915
CG42260	1466
CG13526	106
CG13527	98
CG30270	246
blw	105
CycB	735
stl	919
CG30271	565
CG42284	239
CG30274	97
MFS1	53
CG30265	206
CG12490	53
CG9825	75
CG9826	96
CG3649	40
CG13531	130
RpL23	67
inaD	196
fd59A	343
CG13532	606
PIP5K59B	260
EMC8-9	91
YME1L	305
asrij	245
Gmer	98
MED23	86
CG3700	30
nahoda	897
CG30187	165
Nup214	88
Reep1	924
CG3788	553
CNBP	565
CG9849	154
CG3831	282
CG42694	1332
CG32834	18
CG32833	20
twi	666
CG9897	11
CG9896	266
CG42741	1323
CG44252	442
CG44253	134
DCTN3-p24	83
CG9890	39
PPO3	60
l(2)k09913	849
Fib	131
CG3085	273
Art7	65
CG43659	26
CG9877	51
CG13538	89
CG9876	297
RpL37b	105
CG42703	85
Klp59C	135
CG3215	72
CG30192	86
CG13544	99
Klp59D	167
CG43207	46
CG9899	172
CG13545	72
CG34371	822
CG13539	281
LS2	41
CG3092	167
yip3	566
RpL22-like	118
CG12782	148
CG13540	31
ord	1762
CG3124	145
CG13541	77
Prosbeta5R1	88
HP1Lcsd	56
CG30412	81
CG30416	105
CG9861	119
tbrd-3	25
CG30413	43
CG3502	354
CG9863	33
CG34210	105
Rpi	171
CG3500	277
CG9875	95
CG34423	210
CG34424	265
vir	101
Ice1	238
Golgin245	131
CG13551	130
yellow-d	293
yellow-d2	62
CG30414	142
roh	166
eIF2Bdelta	333
CG3530	1026
CG3520	205
CG9812	220
CG30411	129
CG9815	525
CG43795	554
SkpF	73
Or59b	65
Or59c	150
CG13557	9
CG13558	81
CG13559	384
CG3906	25
RabX1	343
mi	397
bw	261
AIMP3	75
wmd	541
levy	51
pita	829
Dcp-1	410
Rrp4	79
ItgaPS5	138
Pi3K59F	81
CG30184	106
apt	1230
CG42559	100
CG42560	666
IM18	483
CG10332	41
CG43209	21
Eglp1	132
Eglp2	236
Eglp3	20
Eglp4	591
retn	709
Pde8	2447
St1	81
St3	20
l(2)efl	71
Pal2	218
CG30183	149
angel	115
mRpL43	119
sigmar	575
l(2)dtl	158
l(2)not	79
l(2)tid	241
Sesn	1107
CG18128	91
egl	829
CG13560	39
CG34105	39
CG12491	39
CG11300	34
CG5532	76
sona	1051
CG15800	35
CG30177	105
CG5539	128
Ssrp	141
CG5543	123
Nxt1	27
CG4797	263
CG5549	270
shu	92
Snap29	117
CG5554	158
ytr	328
eIF6	229
gbb	193
bgcn	222
Pym	54
TBPH	1147
CG4585	605
CG5569	109
Thiolase	78
ken	599
TM4SF	696
CG4882	312
PHDP	128
CG5597	105
DCP1	84
DNA-ligI	84
Upf3	220
CG17658	140
CG5339	99
Lpt	109
CG13562	227
Nap1	330
kcc	1419
SERCA	1047
CG2812	153
CG3735	72
Taldo	20
Galphas	765
Orcokinin	519
CG2970	228
fzr2	39
CG3803	133
thoc5	73
CG16787	223
alpha-Catr	348
CG13566	130
Fmo-1	104
Alas	113
CG34213	53
or	81
CG10904	67
CG3065	395
mr	78
PPP1R15	364
Sox14	1411
Phm	153
CG30178	105
Pask	93
CG3860	405
Unc-89	667
CG4324	255
CG3121	93
CG3907	224
CG11388	231
Adk2	112
EbpIII	656
HSPC300	55
CG3163	61
CG30172	262
Chi	224
MAN1	469
Not11	275
IntS1	119
tsr	137
gammaSnap1	70
sei	615
ppk29	319
CG13563	165
eEF5	111
RpL12	151
RpL39	41
Rap2l	727
yki	239
CG3209	443
Mlp60A	517
CG10339	51
CG13564	98
CG16786	578
snama	246
gek	111
enok	437
CG4049	286
CG3253	601
CG3257	306
CG43775	79
CG43777	2016
CG43776	1053
tamo	838
Zfrp8	27
Naa35	137
Dat	884
DnaJ-60	124
CG42568	1026
spag	87
CG3328	890
mRpS17	74
Nop60B	78
ocm	602
cN-IIIB	374
CG3356	277
CG11406	288
CG30419	342
nord	386
CG13575	62
CG3376	1028
CG13577	231
nvy	471
CG3394	375
betaTub60D	201
slbo	537
bs	1229
CG44812	36
CG13578	296
mAChR-A	870
Slik	932
Rpn8	261
SerT	999
CG45069	2767
PIG-Z	93
prom	506
CG42383	86
CG15873	86
Pgam5-2	37
CG3483	53
CG4563	35
CG13579	563
CG3492	126
CG3494	160
CG16837	85
Crtp	88
Ssl	75
Prosalpha4T2	90
CG13581	93
Letm1	479
Ir60b	40
CG4612	554
Brca2	129
CG13585	430
CG4622	1074
CG11413	9
ITP	1841
Nurf-38	164
CG11414	253
uri	32
Fcp1	297
CG3511	215
Start1	399
SIFa	77
CG4681	229
pio	922
ATPsynF	126
CG3548	101
CG3565	50
CG3570	78
CG4707	122
CG42360	99
CG42361	121
CG4741	795
Adck	413
CG13594	676
Cyp9c1	123
CG3640	8
CG4781	27
CG3663	92
Cpr60D	104
CG30161	48
ND-19	102
CG34214	66
CG4806	42
CG33228	99
Pof	174
Mmp1	1174
ST6Gal	684
Mid1	605
Usp15-31	518
spz6	117
CG3880	189
CG12848	71
CG3894	88
GstE12	603
Eps-15	292
egg	88
Lcp9	59
CG3594	41
TyrRS-m	71
CG3589	100
key	210
Reg-5	952
ETH	24
Orc4	122
CG3611	312
CG42851	137
Dll	615
CG3650	18
Atf-2	102
CG16896	272
CG30423	85
CG44247	513
NKAIN	707
Ance-5	112
NaCP60E	1184
Tpc2	230
CG9083	69
RpL41	43
pain	396
CG30427	285
CG3760	201
CG2811	93
Tina-1	1062
CG15861	674
CG3770	622
CG2790	25
CG12851	800
CG2765	1682
CG30424	310
RpL19	74
CG3776	105
Phk-3	416
CG2736	83
emp	1335
CG3829	1215
zip	451
uzip	263
Nplp1	231
gsb-n	323
gsb	184
gol	558
lov	1147
CG30430	123
CG43106	86
CG34038	275
Sfp60F	50
EbpII	48
Ebp	23
CG9380	1174
Kr	341
CG30429	62
CG30428	415
CG17636	436
RhoGAP1A	1738
tyn	1254
CG17707	546
CG3038	186
G9a	872
CG42376	193
cin	120
CG13377	342
CG13376	86
ewg	2494
CG3777	845
CG13375	665
CG12470	327
CG32816	850
CG43181	13
CG43182	12
y	171
ac	63
sc	117
l(1)sc	75
Pgcl	39
ase	209
Cyp4g1	107
ebo	183
CG13373	416
CG32817	446
CG3176	150
CG18273	101
CG3156	112
CG17896	356
CG17778	395
svr	1775
elav	717
arg	77
CG4293	606
Appl	226
vnd	1191
CG13366	1729
CG13365	70
Vsp37A	353
CG13369	214
CG13364	53
CG17829	127
RpL36	214
l(1)1Bi	113
Dredd	243
su(sable)	650
CG13367	135
Roc1a	144
Hmt4-20	741
SkpA	996
sdk	865
CG13362	132
CG5254	633
CG5273	205
RpL22	35
fz3	347
tw	159
CG13360	75
CG16989	330
Rbf	694
CG13359	44
CG13358	24
Sec22	409
CG43867	2321
CG14635	14
CG3713	54
CG14634	107
CG11663	52
CG3711	135
MED22	77
CG3708	114
CG3706	113
CG32815	979
TRAM	1029
CG3704	72
mus81	119
CG3703	227
CG3699	16
CG3690	18
CG18823	64
TfIIA-S-2	98
CG14631	78
su(w[a])	2170
CG11638	375
CG32814	194
CG3021	102
CDC45L	229
CG33082	85
CG14630	28
CG42259	261
CG14629	15
CG3655	2439
CG14628	34
eIF4E7	131
CG11378	598
CG11384	24
CG11379	99
CG14627	345
CG14626	307
CG11380	385
CG14625	72
CG11381	85
CG14624	32
CG11382	127
CG11398	78
CG3638	917
CG11403	102
Atf3	1408
CG32812	725
DAAM	2056
CG32811	56
fs(1)N	61
CG11409	607
Naa30A	386
MTPAP	249
Tsp2A	173
CG12773	493
CG11417	81
png	68
CG14770	111
ssx	161
AMPKalpha	373
CG3719	157
CG32813	2228
CG11448	490
futsch	2150
Gr2a	202
CG14785	108
Lrpprc2	59
CG14787	31
Ns3	105
O-fut2	17
CG14777	1039
CG14778	138
CG32808	171
pck	267
CG14780	44
Rab27	778
mei-38	129
rush	687
sta	435
inc	1825
Nmdar2	835
CG14795	37
Mur2B	1396
br	2826
dor	71
CG3740	288
hfw	350
CG32809	1012
CG14797	2125
b6	153
CG14798	269
a6	360
CG3795	46
Scgdelta	958
prage	2813
Adar	1433
CG32806	100
CG14810	63
CG14811	104
CG14812	69
deltaCOP	193
CG14814	99
MED18	105
Pex5	253
CG14803	53
Pgam5	35
Vps26	285
CG14817	131
CG14805	110
CG14818	209
CG14806	291
trr	175
mRpL16	91
arm	603
CG32803	109
CG32801	390
Edem1	1006
mip130	114
Rbcn-3B	647
eIF2Bepsilon	51
Ocrl	777
CG11596	336
CG3857	86
CG3587	80
Hr4	2657
PIG-K	68
east	1055
Actn	707
usp	922
CG4313	646
CG4325	91
moody	1083
Sik2	425
CG4281	151
CG14054	121
CG4199	1313
CG4194	15
Rtca	890
CG4045	80
CG4025	117
CG16903	107
Unc-76	768
csw	1586
ph-d	869
ph-p	2247
D2hgdh	530
Pgd	271
bcn92	166
wapl	1790
Cyp4d1	138
CG3630	589
ND-B14.5A	117
Cyp4d14	79
Cyp4d2	901
Cyp4ae1	90
pn	89
Nmd3	130
CG17776	240
CG17777	74
CG3457	77
Mct1	871
CG14053	521
FarO	71
SmydA-8	266
Vinc	379
CG14052	97
pcx	415
kz	133
fs(1)K10	171
crn	120
CG3191	156
CG3091	110
CG3078	410
temp	479
CG3071	59
CG2924	742
CG2918	326
Vml	151
CG2865	722
Raf	1588
CG14050	527
CG2854	79
Ilp6	1844
mRpL14	114
CG2841	1345
PsGEF	259
CG12496	105
CG32797	150
gt	115
tko	1082
boi	821
z	528
trol	565
Pdfr	872
Vha36-3	346
CG13759	428
CG13760	254
wds	299
egh	2076
Klp3A	373
Zw10	106
Smyd3	209
eIF3g1	91
Tsp3A	205
Seipin	511
brv3	51
PI4KIIIalpha	214
sgg	3701
HLH3B	65
CG2652	108
per	369
CG2650	66
CG2658	228
CG2662	86
Csat	396
eIF2Bbeta	147
CG2680	85
CG2681	280
CG2685	219
CG2694	584
CG2701	152
fs(1)Yb	100
fs(1)Ya	58
vilya	29
dwg	134
ttm50	142
CG2712	96
crm	182
Syx4	830
kirre	2875
CG32795	795
w	158
CG12498	86
CG14416	32
CG14417	10
CG14418	150
CG14419	43
CG3526	158
CG3588	403
CG14424	89
CG32793	122
CG3592	43
CG3598	101
CG14420	627
CG14421	74
CG14422	90
CG14423	129
CG17959	11
CG3603	72
rst	540
CG4116	13
N	798
CG18508	104
Fcp3C	80
CG3939	496
dnc	9060
CG14265	34
ng2	37
ng3	27
ng1	38
ng4	32
Pig1	56
Sgs4	25
CG10793	122
Myc	631
CG12535	1203
CG14269	147
CG16782	295
CG10801	36
CG16781	118
CG12206	686
CG10804	872
CG10802	80
CG14270	94
CG10803	482
Gas8	376
DIP-alpha	1820
CG13021	134
ppk8	323
CG2875	117
AstA-R1	601
Ilp7	423
Parg	135
Mnt	1249
Rala	496
Tlk	3247
HIP-R	195
Crg-1	413
HIP	97
fd3F	241
ec	1517
CG2901	105
yin	583
CG2930	1248
VhaAC39-1	241
CG15239	321
CG42541	1116
CG2938	370
CG2941	305
CG32786	213
CG32783	213
Vap33	567
lva	573
CG6428	418
CG6414	35
CG43689	490
CG6379	390
CG15375	90
Xpac	78
brn	144
cib	691
Nsun2	130
dgt4	399
Tip60	635
tyf	1830
GlcAT-I	75
Fas2	420
CG43288	48
CG15571	41
CG15570	56
Femcoat	57
Muc4B	370
CG43134	30
CG43135	17
CG15576	152
CG12691	63
CG15572	330
CG15577	94
CG15578	99
CG12692	87
CG15579	96
mei-9	187
CG2982	128
mRpL33	100
norpA	1554
CG12693	154
CG3626	171
CG12688	714
bi	1145
CG3556	384
rb	321
CHOp24	95
CG3568	73
Usf	366
CG15912	4
CG11436	71
CG3527	103
CG11444	416
CG3546	38
CG12684	48
peb	524
CG12184	155
CG12179	104
pon	135
CG3081	1172
CG3062	84
HLH4C	183
mRpL30	96
Torsin	267
Cbp80	315
CG15473	49
CG3009	278
fzr	649
Pp2C1	747
ctp	799
l(1)G0334	669
CG7024	255
Proc-R	706
CG15472	63
Klf15	71
CG2871	62
CG15471	76
CG6978	123
CG2861	425
CG12682	30
CG42594	738
boil	122
CG6927	79
CG32772	860
CG4041	125
CG6903	467
CG44774	1424
Ptp4E	593
CG15468	219
CG12680	98
ovo	2027
CG32767	1678
rg	4967
CG15465	3188
Rpn13R	60
CG5062	189
CG42749	356
CG3323	147
CG17764	205
Cdk7	89
snf	112
TrxT	44
dhd	289
CG4198	175
CG15930	13
Sas10	95
Rnp4F	289
Mcm3	142
CG3309	78
XRCC1	226
CanB	189
SK	1331
NAAT1	283
spoon	1315
Usp16-45	531
CG16756	11
CG15784	1109
SPR	671
frma	7
CG32762	66
CG4151	398
CG12730	813
Vsx2	221
Vsx1	292
CG34435	72
CG34434	204
RhoGAP5A	129
Mlc-c	168
l(1)G0045	76
CG42492	858
CG42265	477
Sirt4	462
CG4119	354
Rab18	151
RpL35	258
Tre1	502
Gr5a	110
CG42449	21
PGAP1	72
cv	767
CG3149	140
CG4096	801
CG33080	523
CG32758	656
CG15773	20
IntS6	1076
CG4078	122
CG15772	518
lin-52	74
CG15771	1195
MAPk-Ak2	310
CG42699	362
CG3097	409
CG42264	68
CG3108	38
CG15767	159
CG12239	102
Cpr5C	54
Prosbeta2R1	52
CG44329	93
CG15766	54
CG15765	143
CG12729	73
CG43136	74
CG43137	124
CG15764	87
GAA1	101
mof	101
Usp30	329
CG16721	610
Act5C	276
CG4020	211
CG12236	357
Shmt	832
CG3726	632
CG12728	77
CG32756	79
CG6041	89
CG32755	125
CG6048	33
CG6067	170
fs(1)M3	90
Grip	287
CG5966	1893
CG4766	601
mab-21	359
rux	215
MCTS1	77
CG5937	347
CG5921	516
CG43115	74
CG5928	133
Tsp5D	425
CG4666	483
CG4660	123
raptor	495
Mipp2	177
Nep1	1871
Ca-alpha1T	400
CG32750	22
CG32751	36
CG43090	50
vanin-like	17
Btnd	33
Efr	558
sqh	707
dtn	528
CG14445	165
Rbcn-3A	139
Spx	89
schlank	637
CG3781	100
Spt6	110
CG3566	85
Ubi-p5E	517
CG11700	215
Top3beta	259
wuho	54
Rpt4	122
mldr	104
CG15892	205
CG15891	292
CG3815	117
CG12219	86
CG3823	146
CG15894	663
CG42240	215
CG3842	1157
CG3847	402
ND-B16.6	120
kdn	262
swa	112
Marf	508
PpV	99
CG33664	76
CG33669	76
CG33668	76
CG42340	1099
CG33667	81
CG33666	100
CG33665	81
CG3918	226
CG3342	85
Spat	168
RpL7A	270
dx	414
CG34417	1601
CG17717	201
Pat1	368
APC7	248
pigs	1185
CG3226	88
Cdc7	446
CG3224	230
Ctr1A	400
CG3198	235
Mcm6	119
ND-ASHI	755
l(1)G0255	224
CG4095	69
Pink1	684
CG44303	55
CG3184	34
CG14442	1051
CG14440	282
CG14441	1376
CG3168	1724
RpL17	318
CG14439	511
CG14438	569
COQ7	145
shf	260
C3G	2523
pod1	632
iav	140
Nf-YC	193
xit	77
Atx-1	51
nonC	142
mAChR-C	23
CG14435	875
CG4557	266
Cht11	46
CG4558	217
CG14434	806
CG43736	1470
CG14431	745
CG32732	158
CG4586	100
CG3040	218
ogre	2041
bou	93
Inx7	199
Inx2	457
cm	54
CG42308	463
CG32736	218
CG3032	298
CG4593	90
CG12541	408
CG14427	87
nullo	110
CG4607	540
Sxl	1584
CG4615	235
CG4617	97
CG8300	271
fz4	700
CG9650	2427
CG1958	137
CG1677	1494
CG2059	261
unc-119	767
brk	534
Atg5	98
Dok	375
CG18155	114
CG42780	14
CBP	959
CG15034	215
CG1999	164
CheA7a	33
CG42781	83
CG15035	75
CG32727	99
CG42246	70
CG42704	19
CG42705	23
CG34337	19
CG9657	131
CG15036	30
CG32726	17
CG11368	28
CG43198	41
CG32719	228
CG43138	92
CG32720	70
CG11369	308
CG12689	73
ct	860
CHES-1-like	939
CG15478	296
Hira	104
NELF-B	78
CG12155	436
Pdp	519
Rab39	305
Tom40	422
CG34338	40
CG32718	70
CG1402	550
CG10920	126
CG1409	57
dec-1	75
Ir7c	432
CG10932	115
Nek2	147
ND-MNLL	472
CG45089	286
p115	96
RpS6	411
bys	112
dpr14	777
spidey	441
snz	775
Ykt6	267
mahe	522
CG10778	158
RpS14a	292
RpS14b	66
Ubr3	1073
l(1)G0193	624
CG15332	195
CG15330	58
sws	999
sn	894
Tbh	310
CG15333	81
CG2233	32
fs(1)h	1630
mys	554
Upf2	311
CG1571	277
CG2254	156
CG2256	106
UbcE2H	766
CG2258	1482
Gclc	897
CG1575	112
CG2260	116
cyr	978
CG2116	107
CG10958	227
CG2120	48
Smox	879
CG17982	314
alpha-PheRS	107
CG2129	110
CG15336	66
CG10959	115
Gbeta5	132
CG18262	96
Traf6	125
GIIIspla2	96
CG15337	59
CG10761	164
CG2278	370
slpr	794
sdt	3074
CG2147	86
sni	940
Trxr-1	577
ND-75	159
CG1632	754
Corp	147
CG15343	135
CG1636	136
nAChRalpha3	1361
CG1387	408
CG10555	455
PIG-T	294
lawc	1684
Trf2	4597
CG32712	15
Miga	1473
CG1440	920
CG12123	223
org-1	775
CG32713	72
CG15347	75
Es2	92
Sptr	132
CG33223	491
CG12116	258
Cp7Fa	32
Cp7Fb	37
Cp7Fc	10
Cp36	38
Cp38	77
otu	362
CG33181	2303
Nrg	1439
PIP82	173
IntS4	83
CG12112	169
Trf4-1	1710
CG12111	26
spirit	235
CG12065	371
CG12081	340
CG12659	35
Crag	577
Caf1-180	116
oc	883
CG12772	144
CG11284	1207
Ppt1	216
Ogg1	161
CG11294	157
Hexo2	157
CG2004	624
CG1785	93
l(1)G0020	112
CG1789	86
Lim1	976
CG12075	1002
Moe	1619
CG1885	204
Rbm13	99
e(r)	452
rdgA	3149
CG12661	69
CG43255	7
CG10962	28
CG12662	7
Nost	1311
CG15365	645
CG10970	1343
CG44325	121
CG7246	110
HP1b	210
APC4	123
CG32708	53
CG32706	115
CG6999	104
CCT2	83
CG7766	324
Bx42	157
Arfrp1	76
AP-1gamma	1049
fend	896
CG7065	300
fh	59
Bap111	114
His3.3B	552
Ost48	84
Dlip1	55
CG9034	155
Zpr1	116
CG44532	284
mei-P26	1113
CG12115	24
CG12057	28
CG12056	23
CG12106	138
CG12118	253
su(r)	220
SmydA-9	603
Obp8a	20
CG15368	94
CG15369	54
t	231
CG15370	19
Gr8a	158
CG12121	265
mxc	263
Larp7	59
amx	275
Dsor1	457
CG17754	587
ric8a	129
Erk7	909
CG17440	131
Cfp1	71
CG16892	101
c11.1	168
lz	222
c12.1	101
c12.2	133
CG34449	866
CG34450	255
BCL7-like	286
mgl	1546
CG44815	38
CG32700	441
CG34026	26
l(1)G0320	235
RpS28b	87
CG15317	68
LPCAT	305
CG42395	114
Hex-A	823
Gga	110
Lst8	94
LysRS	332
CG42797	1013
Ptpmeg2	2587
CG3106	252
nej	1818
btd	488
Sp1	1736
CG1354	258
CG32698	1283
Ser7	104
CG45060	152
CG45061	138
CG32695	93
CG15247	859
CG1468	22
CG9686	80
CG9689	75
CG9691	60
CG15249	434
CG1986	171
Idgf4	70
CG1791	535
CG1889	109
CG43386	405
CG15252	27
CG32694	339
CG33557	25
CG2990	90
Cht6	245
Yp2	53
Yp1	106
CG15312	663
ZAP3	188
CG2972	94
CG2974	241
RhoU	510
CG43902	376
CG15309	1474
ATPsyndelta	111
CG2962	88
CG15308	155
CG34408	1222
Ipod	709
Hk	2888
CG12643	189
alpha-Man-Ia	1541
CG2909	154
Gip	110
CG15306	309
CG43740	133
l(1)G0289	62
CG32679	11
CG17841	304
CG32686	1168
CG2898	124
CG32681	96
Psf3	808
flw	552
CG32683	321
RabX2	67
Neb-cGP	115
nocte	1216
CG2889	450
CG2887	70
PPP4R2r	571
CG32687	837
spri	4060
CG15296	43
Rab9D	93
Hmr	263
CG2124	128
CG1628	236
CG43347	356
Rab9Db	67
CG9806	2
X11Lbeta	1950
CG2111	9
Rab9E	85
CG12637	98
stx	794
ras	358
Rph	2077
Tango5	1644
Atg8a	686
BTBD9	184
CG15211	317
Ant2	246
sesB	343
Imp	2441
sbr	504
CG15210	157
CG15209	41
CG32669	162
CG17333	62
CG2202	138
feo	265
sofe	142
CG2186	267
CG2157	96
CG1637	340
Ork1	941
CG1582	111
CG15208	497
CG43901	317
v	56
CG2145	179
Myo10A	2170
Rab9Fa	67
Rab9Fb	67
C901	69
CG42339	193
SmydA-4	864
CG1552	71
CG1545	198
CG1537	328
CG15203	60
sev	226
Vago	81
CG2076	369
CG2061	436
CG42249	119
Hsp60A	275
CG11122	1128
Rpt3	212
Gtp-bp	113
Klp10A	1114
CG44385	89
CDK2AP1	198
ssp7	19
CG15199	167
CG15202	139
CG15201	33
Ran	450
Lint-1	821
rtv	532
Dlic	637
antdh	29
CG1394	169
CG15200	125
CG11106	134
CG44422	791
CG15198	173
sisA	67
l(1)10Bb	123
CG1657	148
Kap3	570
CG34348	579
GCS1	119
CG11756	85
CG1738	123
CG11752	98
CG1737	683
dsh	473
Pa1	93
hop	636
Tim8	91
dlg1	1693
CG15196	107
